iter	Passed	Remaining
6327	119201	69170
6328	119220	69151
6329	119238	69131
6330	119256	69112
6331	119274	69093
6332	119292	69073
6333	119311	69055
6334	119331	69037
6335	119351	69018
6336	119370	69000
6337	119387	68980
6338	119406	68961
6339	119423	68941
6340	119441	68922
6341	119461	68904
6342	119479	68884
6343	119499	68866
6344	119517	68847
6345	119533	68826
6346	119552	68808
6347	119573	68790
6348	119591	68771
6349	119610	68752
6350	119630	68734
6351	119647	68714
6352	119666	68695
6353	119685	68676
6354	119705	68658
6355	119722	68639
6356	119740	68619
6357	119759	68600
6358	119777	68581
6359	119796	68562
6360	119815	68543
6361	119833	68524
6362	119851	68505
6363	119868	68485
6364	119887	68466
6365	119906	68448
6366	119926	68429
6367	119945	68410
6368	119964	68392
6369	119983	68373
6370	120001	68354
6371	120022	68336
6372	120039	68317
6373	120058	68298
6374	120077	68279
6375	120095	68260
6376	120112	68240
6377	120132	68221
6378	120151	68202
6379	120168	68183
6380	120186	68164
6381	120205	68145
6382	120222	68125
6383	120240	68106
6384	120258	68087
6385	120277	68067
6386	120295	68049
6387	120315	68030
6388	120333	68011
6389	120352	67992
6390	120371	67973
6391	120388	67954
6392	120408	67935
6393	120426	67916
6394	120447	67898
6395	120465	67879
6396	120482	67859
6397	120501	67840
6398	120519	67821
6399	120536	67801
6400	120564	67788
6401	120585	67770
6402	120602	67750
6403	120620	67731
6404	120637	67711
6405	120655	67692
6406	120673	67672
6407	120692	67654
6408	120710	67634
6409	120728	67615
6410	120747	67596
6411	120766	67577
6412	120785	67559
6413	120804	67540
6414	120823	67521
6415	120841	67502
6416	120861	67484
6417	120878	67464
6418	120894	67444
6419	120911	67424
6420	120932	67406
6421	120949	67386
6422	120967	67367
6423	120984	67347
6424	121001	67327
6425	121021	67309
6426	121039	67290
6427	121056	67270
6428	121075	67251
6429	121093	67232
6430	121112	67213
6431	121129	67193
6432	121149	67175
6433	121166	67155
6434	121185	67136
6435	121203	67117
6436	121220	67098
6437	121238	67078
6438	121257	67060
6439	121278	67041
6440	121297	67023
6441	121313	67003
6442	121332	66984
6443	121350	66965
6444	121370	66946
6445	121387	66926
6446	121406	66908
6447	121426	66889
6448	121445	66871
6449	121463	66851
6450	121482	66833
6451	121501	66814
6452	121518	66794
6453	121536	66775
6454	121554	66756
6455	121572	66736
6456	121590	66717
6457	121609	66698
6458	121626	66679
6459	121646	66660
6460	121664	66641
6461	121684	66623
6462	121701	66603
6463	121719	66584
6464	121738	66565
6465	121760	66548
6466	121779	66529
6467	121799	66511
6468	121818	66492
6469	121837	66473
6470	121856	66455
6471	121874	66435
6472	121892	66416
6473	121910	66397
6474	121930	66379
6475	121949	66360
6476	121968	66341
6477	121985	66321
6478	122003	66302
6479	122021	66283
6480	122040	66264
6481	122060	66246
6482	122078	66226
6483	122098	66208
6484	122116	66189
6485	122134	66170
6486	122153	66151
6487	122171	66132
6488	122188	66112
6489	122208	66094
6490	122226	66074
6491	122244	66055
6492	122264	66037
6493	122283	66018
6494	122300	65999
6495	122317	65978
6496	122335	65959
6497	122355	65941
6498	122373	65922
6499	122392	65903
6500	122420	65889
6501	122439	65871
6502	122457	65851
6503	122474	65832
6504	122491	65812
6505	122511	65793
6506	122527	65773
6507	122545	65754
6508	122564	65735
6509	122584	65717
6510	122601	65697
6511	122621	65679
6512	122640	65660
6513	122660	65642
6514	122678	65623
6515	122696	65604
6516	122715	65585
6517	122732	65565
6518	122751	65546
6519	122770	65527
6520	122787	65507
6521	122805	65488
6522	122823	65469
6523	122843	65451
6524	122861	65431
6525	122879	65412
6526	122897	65393
6527	122916	65374
6528	122935	65356
6529	122952	65336
6530	122970	65316
6531	122990	65298
6532	123007	65278
6533	123026	65260
6534	123044	65240
6535	123061	65221
6536	123081	65203
6537	123100	65184
6538	123119	65165
6539	123137	65145
6540	123155	65126
6541	123173	65107
6542	123193	65089
6543	123213	65070
6544	123232	65052
6545	123253	65034
6546	123271	65015
6547	123290	64996
6548	123308	64977
6549	123327	64958
6550	123346	64940
6551	123364	64920
6552	123383	64901
6553	123402	64883
6554	123419	64863
6555	123438	64844
6556	123456	64825
6557	123474	64805
6558	123493	64787
6559	123511	64768
6560	123529	64749
6561	123549	64730
6562	123567	64711
6563	123586	64692
6564	123605	64674
6565	123623	64654
6566	123640	64635
6567	123661	64617
6568	123679	64597
6569	123699	64579
6570	123718	64561
6571	123736	64541
6572	123755	64522
6573	123774	64504
6574	123791	64484
6575	123809	64465
6576	123826	64445
6577	123845	64426
6578	123863	64407
6579	123883	64389
6580	123903	64370
6581	123921	64352
6582	123940	64332
6583	123958	64313
6584	123977	64295
6585	123997	64276
6586	124015	64257
6587	124033	64238
6588	124051	64219
6589	124070	64200
6590	124089	64181
6591	124108	64162
6592	124125	64143
6593	124142	64123
6594	124159	64103
6595	124178	64084
6596	124196	64065
6597	124215	64047
6598	124236	64029
6599	124256	64011
6600	124284	63997
6601	124303	63978
6602	124321	63958
6603	124340	63940
6604	124360	63921
6605	124377	63902
6606	124395	63882
6607	124412	63863
6608	124429	63843
6609	124448	63824
6610	124467	63805
6611	124484	63785
6612	124501	63766
6613	124519	63746
6614	124536	63727
6615	124554	63707
6616	124571	63688
6617	124591	63669
6618	124609	63650
6619	124628	63631
6620	124647	63613
6621	124666	63594
6622	124684	63575
6623	124703	63556
6624	124722	63538
6625	124744	63520
6626	124764	63502
6627	124783	63483
6628	124804	63465
6629	124823	63447
6630	124842	63428
6631	124862	63410
6632	124883	63392
6633	124902	63373
6634	124920	63354
6635	124940	63336
6636	124960	63318
6637	124980	63299
6638	124999	63281
6639	125019	63262
6640	125038	63243
6641	125055	63224
6642	125075	63206
6643	125094	63187
6644	125112	63168
6645	125130	63148
6646	125149	63130
6647	125167	63110
6648	125186	63092
6649	125203	63072
6650	125222	63053
6651	125241	63034
6652	125261	63016
6653	125280	62997
6654	125297	62978
6655	125318	62960
6656	125335	62940
6657	125352	62921
6658	125371	62902
6659	125389	62883
6660	125409	62864
6661	125427	62845
6662	125444	62825
6663	125461	62806
6664	125481	62787
6665	125500	62768
6666	125518	62749
6667	125535	62729
6668	125551	62709
6669	125570	62691
6670	125590	62672
6671	125608	62653
6672	125627	62635
6673	125647	62616
6674	125665	62597
6675	125684	62578
6676	125702	62559
6677	125720	62540
6678	125739	62521
6679	125756	62501
6680	125775	62482
6681	125794	62464
6682	125812	62445
6683	125832	62426
6684	125851	62408
6685	125870	62389
6686	125888	62369
6687	125905	62350
6688	125922	62330
6689	125942	62312
6690	125961	62293
6691	125979	62274
6692	125997	62255
6693	126018	62237
6694	126036	62218
6695	126056	62199
6696	126075	62181
6697	126094	62162
6698	126112	62143
6699	126131	62124
6700	126161	62110
6701	126179	62092
6702	126198	62073
6703	126217	62054
6704	126235	62035
6705	126253	62016
6706	126273	61997
6707	126290	61978
6708	126310	61959
6709	126329	61940
6710	126346	61921
6711	126365	61902
6712	126385	61884
6713	126404	61865
6714	126424	61847
6715	126442	61828
6716	126459	61808
6717	126479	61790
6718	126496	61770
6719	126514	61751
6720	126533	61732
6721	126551	61712
6722	126571	61694
6723	126588	61675
6724	126606	61655
6725	126624	61636
6726	126643	61618
6727	126661	61598
6728	126679	61579
6729	126696	61559
6730	126713	61539
6731	126730	61520
6732	126748	61501
6733	126767	61482
6734	126791	61466
6735	126810	61447
6736	126828	61428
6737	126848	61409
6738	126866	61390
6739	126885	61371
6740	126904	61352
6741	126921	61333
6742	126940	61314
6743	126958	61295
6744	126976	61276
6745	126995	61257
6746	127014	61238
6747	127033	61219
6748	127048	61199
6749	127067	61180
6750	127086	61161
6751	127102	61141
6752	127120	61122
6753	127139	61103
6754	127158	61085
6755	127176	61065
6756	127194	61046
6757	127214	61028
6758	127232	61008
6759	127255	60992
6760	127274	60973
6761	127292	60954
6762	127310	60935
6763	127329	60916
6764	127348	60897
6765	127366	60878
6766	127385	60859
6767	127404	60840
6768	127422	60821
6769	127440	60802
6770	127459	60783
6771	127478	60764
6772	127497	60746
6773	127515	60727
6774	127532	60707
6775	127550	60687
6776	127568	60668
6777	127586	60649
6778	127607	60631
6779	127626	60613
6780	127644	60594
6781	127664	60575
6782	127683	60556
6783	127701	60537
6784	127719	60518
6785	127738	60500
6786	127757	60481
6787	127775	60462
6788	127793	60442
6789	127810	60423
6790	127829	60404
6791	127847	60384
6792	127865	60365
6793	127883	60346
6794	127900	60326
6795	127918	60307
6796	127935	60287
6797	127954	60269
6798	127973	60250
6799	127991	60231
6800	128019	60216
6801	128039	60198
6802	128057	60179
6803	128076	60160
6804	128093	60140
6805	128112	60122
6806	128129	60102
6807	128147	60083
6808	128165	60063
6809	128182	60044
6810	128200	60025
6811	128219	60006
6812	128237	59987
6813	128258	59969
6814	128274	59949
6815	128294	59930
6816	128311	59911
6817	128329	59892
6818	128348	59873
6819	128367	59854
6820	128386	59835
6821	128403	59816
6822	128419	59796
6823	128440	59778
6824	128459	59759
6825	128476	59739
6826	128494	59720
6827	128513	59702
6828	128531	59682
6829	128548	59663
6830	128568	59644
6831	128586	59625
6832	128605	59606
6833	128624	59587
6834	128642	59569
6835	128659	59549
6836	128679	59530
6837	128695	59511
6838	128714	59492
6839	128732	59473
6840	128751	59454
6841	128769	59435
6842	128788	59416
6843	128805	59396
6844	128823	59377
6845	128840	59357
6846	128858	59338
6847	128877	59319
6848	128895	59300
6849	128914	59281
6850	128933	59263
6851	128950	59243
6852	128969	59224
6853	128989	59206
6854	129006	59186
6855	129024	59167
6856	129042	59148
6857	129060	59129
6858	129078	59109
6859	129095	59090
6860	129113	59070
6861	129131	59051
6862	129149	59032
6863	129168	59014
6864	129186	58994
6865	129205	58976
6866	129222	58956
6867	129241	58937
6868	129257	58917
6869	129276	58898
6870	129295	58880
6871	129314	58861
6872	129330	58841
6873	129349	58822
6874	129367	58803
6875	129385	58784
6876	129403	58765
6877	129422	58746
6878	129440	58727
6879	129461	58709
6880	129479	58690
6881	129497	58671
6882	129516	58652
6883	129533	58632
6884	129551	58613
6885	129569	58594
6886	129587	58574
6887	129607	58556
6888	129626	58537
6889	129644	58518
6890	129662	58499
6891	129680	58480
6892	129698	58461
6893	129716	58441
6894	129733	58422
6895	129752	58403
6896	129770	58384
6897	129788	58365
6898	129806	58346
6899	129825	58327
6900	129853	58312
6901	129873	58294
6902	129892	58275
6903	129912	58257
6904	129928	58237
6905	129946	58218
6906	129965	58199
6907	129984	58180
6908	130003	58161
6909	130021	58142
6910	130039	58123
6911	130057	58104
6912	130075	58085
6913	130093	58066
6914	130111	58046
6915	130129	58027
6916	130146	58008
6917	130163	57988
6918	130181	57969
6919	130198	57949
6920	130217	57931
6921	130237	57912
6922	130255	57893
6923	130274	57874
6924	130292	57855
6925	130311	57836
6926	130329	57817
6927	130348	57798
6928	130365	57779
6929	130384	57760
6930	130403	57741
6931	130420	57722
6932	130439	57703
6933	130457	57684
6934	130476	57665
6935	130496	57647
6936	130515	57628
6937	130533	57609
6938	130550	57589
6939	130568	57570
6940	130584	57550
6941	130602	57531
6942	130620	57512
6943	130638	57493
6944	130655	57473
6945	130672	57453
6946	130690	57434
6947	130707	57415
6948	130725	57396
6949	130744	57377
6950	130764	57358
6951	130783	57340
6952	130800	57320
6953	130819	57301
6954	130839	57283
6955	130857	57264
6956	130875	57245
6957	130892	57225
6958	130911	57206
6959	130929	57187
6960	130947	57168
6961	130967	57149
6962	130986	57131
6963	131004	57112
6964	131021	57092
6965	131039	57073
6966	131056	57053
6967	131075	57035
6968	131093	57015
6969	131110	56996
6970	131128	56977
6971	131147	56958
6972	131165	56939
6973	131184	56920
6974	131203	56901
6975	131221	56882
6976	131240	56863
6977	131259	56845
6978	131278	56826
6979	131297	56807
6980	131316	56788
6981	131335	56770
6982	131353	56751
6983	131371	56732
6984	131389	56712
6985	131407	56693
6986	131426	56674
6987	131445	56656
6988	131462	56636
6989	131481	56618
6990	131499	56598
6991	131515	56578
6992	131534	56560
6993	131553	56541
6994	131570	56521
6995	131590	56503
6996	131608	56484
6997	131626	56465
6998	131645	56446
6999	131662	56426
7000	131692	56412
7001	131709	56393
7002	131726	56373
7003	131744	56354
7004	131762	56335
7005	131780	56315
7006	131798	56296
7007	131815	56277
7008	131834	56258
7009	131853	56240
7010	131871	56220
7011	131890	56201
7012	131910	56183
7013	131927	56164
7014	131946	56145
7015	131965	56126
7016	131982	56107
7017	132000	56088
7018	132017	56068
7019	132037	56050
7020	132055	56030
7021	132072	56011
7022	132092	55992
7023	132109	55973
7024	132127	55954
7025	132145	55935
7026	132165	55916
7027	132184	55898
7028	132204	55879
7029	132221	55860
7030	132240	55841
7031	132256	55821
7032	132277	55803
7033	132295	55784
7034	132314	55765
7035	132332	55746
7036	132351	55727
7037	132369	55708
7038	132387	55689
7039	132404	55670
7040	132422	55651
7041	132440	55631
7042	132458	55612
7043	132476	55593
7044	132495	55574
7045	132514	55556
7046	132533	55537
7047	132552	55518
7048	132570	55499
7049	132589	55480
7050	132609	55462
7051	132627	55443
7052	132645	55424
7053	132663	55404
7054	132681	55385
7055	132699	55366
7056	132719	55348
7057	132737	55329
7058	132757	55310
7059	132773	55290
7060	132791	55271
7061	132810	55253
7062	132832	55235
7063	132850	55216
7064	132870	55198
7065	132886	55178
7066	132904	55159
7067	132922	55139
7068	132939	55120
7069	132957	55101
7070	132974	55081
7071	132992	55062
7072	133011	55043
7073	133030	55024
7074	133047	55005
7075	133066	54986
7076	133085	54968
7077	133104	54949
7078	133123	54930
7079	133141	54911
7080	133160	54892
7081	133177	54873
7082	133196	54854
7083	133215	54835
7084	133232	54816
7085	133251	54797
7086	133269	54778
7087	133287	54759
7088	133305	54740
7089	133324	54721
7090	133343	54702
7091	133363	54684
7092	133381	54665
7093	133399	54646
7094	133418	54627
7095	133435	54607
7096	133453	54588
7097	133472	54569
7098	133492	54551
7099	133509	54532
7100	133538	54517
7101	133556	54498
7102	133572	54478
7103	133589	54458
7104	133606	54439
7105	133626	54420
7106	133644	54401
7107	133662	54382
7108	133680	54363
7109	133699	54344
7110	133717	54325
7111	133736	54307
7112	133756	54288
7113	133775	54270
7114	133794	54251
7115	133812	54232
7116	133831	54213
7117	133850	54194
7118	133867	54174
7119	133886	54156
7120	133904	54137
7121	133922	54118
7122	133939	54098
7123	133958	54079
7124	133976	54060
7125	133994	54041
7126	134013	54022
7127	134030	54003
7128	134050	53984
7129	134070	53966
7130	134088	53947
7131	134107	53928
7132	134123	53909
7133	134140	53889
7134	134159	53870
7135	134176	53850
7136	134193	53831
7137	134213	53813
7138	134232	53794
7139	134251	53775
7140	134270	53757
7141	134289	53738
7142	134308	53719
7143	134325	53700
7144	134343	53680
7145	134362	53662
7146	134380	53643
7147	134398	53624
7148	134418	53605
7149	134436	53586
7150	134454	53567
7151	134471	53547
7152	134488	53528
7153	134507	53509
7154	134526	53490
7155	134544	53471
7156	134564	53453
7157	134582	53434
7158	134600	53415
7159	134618	53396
7160	134636	53376
7161	134655	53358
7162	134675	53339
7163	134693	53320
7164	134710	53301
7165	134729	53282
7166	134748	53263
7167	134767	53245
7168	134785	53226
7169	134803	53207
7170	134821	53188
7171	134840	53169
7172	134858	53149
7173	134878	53131
7174	134898	53113
7175	134916	53094
7176	134934	53074
7177	134951	53055
7178	134970	53036
7179	134989	53018
7180	135007	52999
7181	135025	52980
7182	135042	52960
7183	135059	52940
7184	135078	52922
7185	135098	52903
7186	135117	52885
7187	135134	52865
7188	135153	52846
7189	135169	52826
7190	135187	52807
7191	135208	52789
7192	135227	52771
7193	135245	52752
7194	135265	52733
7195	135284	52715
7196	135304	52696
7197	135323	52678
7198	135341	52659
7199	135359	52639
7200	135387	52624
7201	135406	52605
7202	135424	52586
7203	135442	52567
7204	135459	52548
7205	135477	52528
7206	135495	52509
7207	135513	52490
7208	135530	52471
7209	135547	52451
7210	135565	52432
7211	135584	52414
7212	135602	52394
7213	135620	52375
7214	135640	52357
7215	135657	52338
7216	135676	52319
7217	135693	52299
7218	135712	52281
7219	135732	52262
7220	135751	52243
7221	135768	52224
7222	135787	52205
7223	135806	52186
7224	135824	52167
7225	135843	52149
7226	135861	52129
7227	135877	52110
7228	135897	52091
7229	135914	52072
7230	135932	52053
7231	135951	52034
7232	135968	52015
7233	135986	51995
7234	136003	51976
7235	136022	51957
7236	136042	51939
7237	136059	51920
7238	136078	51901
7239	136096	51882
7240	136115	51863
7241	136134	51844
7242	136153	51826
7243	136171	51806
7244	136189	51787
7245	136207	51768
7246	136226	51749
7247	136242	51730
7248	136260	51711
7249	136279	51692
7250	136299	51673
7251	136318	51655
7252	136337	51636
7253	136354	51616
7254	136371	51597
7255	136388	51578
7256	136407	51559
7257	136426	51540
7258	136445	51521
7259	136464	51503
7260	136482	51484
7261	136499	51464
7262	136517	51445
7263	136534	51426
7264	136553	51407
7265	136570	51387
7266	136587	51368
7267	136605	51349
7268	136623	51330
7269	136640	51310
7270	136659	51291
7271	136676	51272
7272	136695	51253
7273	136712	51234
7274	136730	51215
7275	136750	51196
7276	136769	51178
7277	136787	51158
7278	136806	51140
7279	136825	51121
7280	136844	51102
7281	136862	51083
7282	136880	51064
7283	136899	51045
7284	136918	51027
7285	136937	51008
7286	136954	50989
7287	136972	50969
7288	136990	50950
7289	137008	50931
7290	137025	50912
7291	137044	50893
7292	137062	50874
7293	137081	50855
7294	137100	50837
7295	137118	50818
7296	137137	50799
7297	137154	50779
7298	137172	50760
7299	137190	50741
7300	137217	50725
7301	137235	50706
7302	137253	50687
7303	137269	50668
7304	137286	50648
7305	137304	50629
7306	137323	50610
7307	137341	50591
7308	137359	50572
7309	137378	50553
7310	137397	50534
7311	137416	50516
7312	137434	50497
7313	137452	50478
7314	137470	50459
7315	137488	50439
7316	137506	50420
7317	137524	50401
7318	137542	50382
7319	137560	50363
7320	137578	50344
7321	137596	50325
7322	137614	50306
7323	137633	50287
7324	137651	50268
7325	137670	50250
7326	137688	50230
7327	137706	50211
7328	137724	50192
7329	137742	50173
7330	137760	50154
7331	137779	50135
7332	137797	50116
7333	137815	50097
7334	137831	50077
7335	137849	50058
7336	137867	50039
7337	137886	50020
7338	137904	50001
7339	137922	49982
7340	137941	49964
7341	137959	49944
7342	137977	49925
7343	137995	49906
7344	138013	49887
7345	138032	49868
7346	138051	49850
7347	138069	49831
7348	138088	49812
7349	138107	49794
7350	138126	49775
7351	138142	49755
7352	138158	49735
7353	138176	49716
7354	138195	49697
7355	138215	49679
7356	138232	49659
7357	138250	49641
7358	138269	49622
7359	138286	49602
7360	138303	49583
7361	138321	49564
7362	138341	49545
7363	138360	49527
7364	138377	49507
7365	138394	49488
7366	138413	49469
7367	138431	49450
7368	138449	49431
7369	138468	49412
7370	138486	49393
7371	138505	49374
7372	138524	49356
7373	138543	49337
7374	138561	49318
7375	138580	49299
7376	138598	49280
7377	138617	49261
7378	138638	49243
7379	138655	49224
7380	138674	49205
7381	138692	49186
7382	138711	49168
7383	138730	49149
7384	138748	49130
7385	138768	49111
7386	138786	49093
7387	138805	49074
7388	138823	49055
7389	138840	49035
7390	138857	49016
7391	138875	48997
7392	138892	48977
7393	138910	48958
7394	138929	48939
7395	138947	48920
7396	138966	48902
7397	138983	48882
7398	139002	48863
7399	139020	48844
7400	139046	48828
7401	139066	48810
7402	139084	48791
7403	139102	48772
7404	139123	48754
7405	139141	48735
7406	139159	48716
7407	139178	48697
7408	139197	48678
7409	139216	48660
7410	139236	48641
7411	139253	48622
7412	139272	48603
7413	139291	48584
7414	139309	48565
7415	139326	48546
7416	139344	48527
7417	139360	48507
7418	139379	48488
7419	139396	48469
7420	139414	48450
7421	139433	48431
7422	139451	48412
7423	139471	48394
7424	139489	48375
7425	139508	48356
7426	139527	48337
7427	139545	48318
7428	139562	48299
7429	139581	48280
7430	139597	48260
7431	139615	48241
7432	139632	48222
7433	139651	48203
7434	139668	48184
7435	139686	48165
7436	139705	48146
7437	139723	48127
7438	139740	48108
7439	139759	48089
7440	139778	48070
7441	139796	48051
7442	139814	48032
7443	139833	48013
7444	139850	47994
7445	139868	47975
7446	139887	47956
7447	139906	47937
7448	139925	47919
7449	139943	47899
7450	139960	47880
7451	139978	47861
7452	139996	47842
7453	140016	47824
7454	140035	47805
7455	140052	47786
7456	140070	47767
7457	140088	47748
7458	140105	47728
7459	140125	47710
7460	140144	47691
7461	140162	47672
7462	140181	47653
7463	140199	47634
7464	140217	47615
7465	140235	47596
7466	140252	47577
7467	140269	47558
7468	140287	47538
7469	140305	47519
7470	140322	47500
7471	140342	47481
7472	140359	47462
7473	140378	47443
7474	140396	47424
7475	140413	47405
7476	140431	47386
7477	140449	47367
7478	140467	47348
7479	140484	47329
7480	140503	47310
7481	140523	47291
7482	140541	47272
7483	140560	47254
7484	140580	47235
7485	140598	47216
7486	140616	47197
7487	140633	47178
7488	140650	47158
7489	140668	47139
7490	140686	47120
7491	140704	47101
7492	140724	47083
7493	140742	47064
7494	140760	47045
7495	140779	47026
7496	140798	47007
7497	140816	46988
7498	140833	46969
7499	140852	46950
7500	140880	46935
7501	140899	46916
7502	140918	46897
7503	140937	46879
7504	140955	46859
7505	140976	46841
7506	140994	46823
7507	141013	46804
7508	141032	46785
7509	141049	46766
7510	141069	46747
7511	141088	46728
7512	141107	46710
7513	141125	46691
7514	141143	46672
7515	141160	46652
7516	141178	46633
7517	141196	46614
7518	141213	46595
7519	141232	46576
7520	141252	46558
7521	141269	46538
7522	141287	46520
7523	141306	46501
7524	141323	46481
7525	141340	46462
7526	141358	46443
7527	141376	46424
7528	141394	46405
7529	141413	46386
7530	141429	46366
7531	141448	46348
7532	141466	46329
7533	141483	46309
7534	141501	46290
7535	141521	46272
7536	141538	46253
7537	141557	46234
7538	141575	46215
7539	141594	46196
7540	141611	46177
7541	141629	46158
7542	141648	46139
7543	141664	46119
7544	141683	46101
7545	141701	46082
7546	141718	46062
7547	141736	46043
7548	141753	46024
7549	141771	46005
7550	141790	45986
7551	141808	45967
7552	141827	45948
7553	141845	45929
7554	141863	45910
7555	141881	45891
7556	141898	45872
7557	141915	45853
7558	141934	45834
7559	141952	45815
7560	141971	45796
7561	141988	45777
7562	142005	45758
7563	142023	45738
7564	142041	45719
7565	142060	45701
7566	142078	45682
7567	142095	45662
7568	142113	45643
7569	142133	45625
7570	142150	45606
7571	142169	45587
7572	142188	45568
7573	142207	45549
7574	142224	45530
7575	142241	45511
7576	142259	45492
7577	142277	45473
7578	142295	45454
7579	142312	45434
7580	142331	45416
7581	142350	45397
7582	142370	45379
7583	142390	45360
7584	142410	45342
7585	142430	45324
7586	142452	45306
7587	142474	45288
7588	142494	45269
7589	142512	45250
7590	142529	45231
7591	142547	45212
7592	142564	45193
7593	142581	45173
7594	142599	45154
7595	142616	45135
7596	142634	45116
7597	142652	45097
7598	142671	45078
7599	142688	45059
7600	142716	45043
7601	142735	45024
7602	142754	45006
7603	142772	44987
7604	142789	44968
7605	142807	44948
7606	142823	44929
7607	142842	44910
7608	142858	44890
7609	142877	44872
7610	142895	44853
7611	142915	44834
7612	142933	44815
7613	142951	44796
7614	142970	44777
7615	142989	44759
7616	143008	44740
7617	143027	44721
7618	143044	44702
7619	143062	44683
7620	143078	44664
7621	143097	44645
7622	143115	44626
7623	143132	44607
7624	143151	44588
7625	143170	44569
7626	143187	44550
7627	143206	44531
7628	143225	44512
7629	143243	44493
7630	143261	44474
7631	143280	44456
7632	143298	44437
7633	143317	44418
7634	143336	44399
7635	143355	44381
7636	143377	44363
7637	143396	44344
7638	143415	44325
7639	143434	44306
7640	143449	44287
7641	143468	44268
7642	143486	44249
7643	143504	44230
7644	143521	44211
7645	143540	44192
7646	143557	44172
7647	143577	44154
7648	143596	44135
7649	143616	44117
7650	143633	44098
7651	143652	44079
7652	143669	44060
7653	143688	44041
7654	143706	44022
7655	143724	44003
7656	143743	43984
7657	143761	43965
7658	143779	43946
7659	143799	43928
7660	143816	43909
7661	143834	43889
7662	143851	43870
7663	143868	43851
7664	143886	43832
7665	143904	43813
7666	143922	43794
7667	143940	43775
7668	143958	43756
7669	143977	43737
7670	143996	43719
7671	144013	43699
7672	144031	43680
7673	144049	43661
7674	144066	43642
7675	144084	43623
7676	144100	43603
7677	144119	43584
7678	144138	43566
7679	144158	43547
7680	144176	43528
7681	144193	43509
7682	144212	43490
7683	144229	43471
7684	144249	43453
7685	144268	43434
7686	144287	43415
7687	144305	43396
7688	144323	43377
7689	144341	43358
7690	144360	43339
7691	144381	43321
7692	144399	43303
7693	144419	43284
7694	144436	43265
7695	144455	43246
7696	144474	43227
7697	144493	43209
7698	144510	43189
7699	144530	43171
7700	144559	43155
7701	144578	43136
7702	144596	43117
7703	144614	43099
7704	144632	43079
7705	144649	43060
7706	144667	43041
7707	144686	43022
7708	144705	43004
7709	144723	42985
7710	144740	42966
7711	144758	42946
7712	144776	42928
7713	144793	42908
7714	144811	42889
7715	144829	42870
7716	144845	42851
7717	144863	42832
7718	144883	42813
7719	144901	42794
7720	144918	42775
7721	144937	42756
7722	144957	42738
7723	144976	42719
7724	144994	42700
7725	145013	42681
7726	145031	42663
7727	145048	42643
7728	145067	42625
7729	145086	42606
7730	145105	42587
7731	145125	42569
7732	145142	42549
7733	145161	42531
7734	145178	42511
7735	145198	42493
7736	145218	42475
7737	145236	42455
7738	145254	42437
7739	145273	42418
7740	145290	42399
7741	145308	42379
7742	145326	42361
7743	145344	42342
7744	145362	42323
7745	145381	42304
7746	145401	42285
7747	145419	42267
7748	145437	42248
7749	145455	42228
7750	145475	42210
7751	145494	42191
7752	145514	42173
7753	145532	42154
7754	145549	42135
7755	145568	42116
7756	145585	42097
7757	145604	42078
7758	145622	42059
7759	145640	42040
7760	145660	42022
7761	145678	42003
7762	145696	41984
7763	145715	41965
7764	145734	41946
7765	145753	41928
7766	145771	41908
7767	145787	41889
7768	145805	41870
7769	145823	41851
7770	145841	41832
7771	145858	41813
7772	145877	41794
7773	145894	41775
7774	145912	41756
7775	145930	41737
7776	145948	41718
7777	145966	41699
7778	145986	41680
7779	146004	41661
7780	146023	41643
7781	146042	41624
7782	146059	41605
7783	146076	41586
7784	146095	41567
7785	146113	41548
7786	146133	41529
7787	146152	41511
7788	146170	41492
7789	146187	41473
7790	146207	41454
7791	146224	41435
7792	146243	41416
7793	146261	41397
7794	146281	41379
7795	146300	41360
7796	146317	41341
7797	146336	41322
7798	146353	41303
7799	146370	41284
7800	146398	41267
7801	146418	41249
7802	146438	41230
7803	146456	41211
7804	146475	41193
7805	146493	41174
7806	146512	41155
7807	146532	41137
7808	146550	41118
7809	146568	41099
7810	146586	41080
7811	146605	41061
7812	146624	41042
7813	146642	41023
7814	146660	41004
7815	146678	40986
7816	146697	40967
7817	146717	40948
7818	146737	40930
7819	146756	40911
7820	146775	40892
7821	146792	40873
7822	146810	40854
7823	146828	40835
7824	146847	40817
7825	146866	40798
7826	146885	40779
7827	146904	40760
7828	146922	40741
7829	146939	40722
7830	146958	40703
7831	146975	40684
7832	146992	40665
7833	147011	40646
7834	147028	40627
7835	147045	40608
7836	147063	40589
7837	147082	40570
7838	147101	40552
7839	147119	40532
7840	147139	40514
7841	147158	40495
7842	147177	40477
7843	147195	40458
7844	147214	40439
7845	147232	40420
7846	147250	40401
7847	147267	40382
7848	147285	40363
7849	147303	40344
7850	147322	40325
7851	147340	40306
7852	147359	40287
7853	147376	40268
7854	147393	40249
7855	147411	40230
7856	147428	40211
7857	147447	40192
7858	147466	40173
7859	147484	40154
7860	147503	40135
7861	147520	40116
7862	147538	40097
7863	147557	40079
7864	147575	40060
7865	147594	40041
7866	147612	40022
7867	147631	40003
7868	147649	39984
7869	147668	39966
7870	147687	39947
7871	147704	39928
7872	147722	39909
7873	147742	39890
7874	147762	39872
7875	147779	39853
7876	147796	39834
7877	147815	39815
7878	147834	39796
7879	147852	39777
7880	147870	39758
